id,workitem_type,estimate,words,rel,sprint,assigned_to,new,doing,done,actual_work
1814339,Story,13.0,"automated,cases,old,review,scripts,test",1.15,2,delacle,2018-02-12 08:41:29.477,2018-04-23 03:37:24.020,2018-04-24 01:59:51.703,1
1814455,Story,3.0,"apo,best,create,document,practices,test",1.15,1,gonzalf,2018-02-12 09:48:30.480,2018-03-05 07:54:35.170,2018-04-03 01:56:12.380,28
1815288,Story,5.0,"575,feature,filter,getancillaryconfiguration,modify,settings,typecode,use",1.14,3,panuelk,2018-02-13 05:59:59.673,2018-03-01 03:40:06.830,2018-03-13 02:17:19.780,11
1816738,Story,,"performance,sprint,testing",1.14,2,delacle,2018-02-14 08:57:13.560,2018-02-19 08:51:45.847,2018-02-20 02:30:23.377,1
1821358,Story,8.0,"after,apo,app,booked,data,exposed,external,externalbooked,file,gui,import,layer,test,tier,tsv",1.15,2,delossj,2018-02-22 02:53:40.663,2018-03-21 06:51:43.917,2018-04-24 01:39:03.220,33
1821981,Bug,,"defined,fails,import,offer,product,type",1.14,3,panuelk,2018-02-23 01:03:23.063,2018-02-23 01:03:45.643,2018-03-13 02:16:57.070,18
1824753,Bug,,"automated,cli,ignored,nonsys,protected,ruleset,show,test,user,warning",2.0,024,panuelk,2018-02-27 12:13:32.957,2018-06-06 02:06:57.773,2018-06-26 04:30:28.813,20
1829296,Bug,,"apo,clear,error,items,nonsys,setting,syscontrolled,user",1.14,3,deguzmm,2018-03-05 12:41:16.460,2018-03-06 04:11:44.457,2018-03-13 01:49:08.627,6
1830062,Story,36.0,"display,part,search",2.1,030,deguzmm,2018-03-06 08:26:22.303,2018-09-19 07:09:27.297,2018-10-30 01:05:23.503,40
1830565,Story,11.0,"any,even,log,offer,pricing,qualify,request,treatment",2.0,028,deguzmm,2018-03-06 22:41:32.953,2018-08-13 02:13:12.837,2018-09-18 02:24:36.693,36
1830846,Story,33.0,"best,convert,design,implementation,procedures,rewrite,standard,stored,treatment",2.0,029,deguzmm,2018-03-07 05:19:16.297,2018-09-20 07:13:19.417,2018-10-09 02:55:44.573,18
1831033,Bug,,"available,currencies,currency,even,price,prices,requested,selection,static,still,switched,type,value",,,panuelk,2018-03-07 09:41:36.270,2018-03-13 05:49:16.640,2018-04-03 01:55:39.930,20
1831035,Bug,,"cleared,configuration,displayed,duplicate,export,files,list",1.15,1,deguzmm,2018-03-07 09:53:03.637,2018-03-15 06:30:15.743,2018-04-03 01:41:11.230,18
1831869,Bug,,"configuration,configurationversion,database,export,missing,name,rule,set,tables",1.14,3,tungald,2018-03-08 08:14:03.813,2018-03-08 10:26:40.247,2018-03-13 01:49:04.967,4
1832414,Bug,,"added,artifacts,exported,json,level,list,offer,part,product,rule,selection,set,test,value",1.14,3,tungald,2018-03-09 02:40:47.503,2018-03-09 03:33:36.730,2018-03-13 01:48:56.327,3
1832676,Story,5.0,"development,global,tokens",1.15,1,deguzmm,2018-03-09 10:15:55.190,2018-03-19 07:57:36.680,2018-04-02 03:34:38.590,13
1832975,Story,13.0,"cli,externalbooked,import,refactor,tsv",1.15,1,deguzmm,2018-03-11 10:16:57.783,2018-03-20 06:40:51.937,2018-04-03 01:56:09.427,13
1833262,Story,18.0,"cli,data,format,part,pricing,request,returns,treatment",2.0,026,deguzmm,2018-03-12 03:02:43.773,2018-07-02 00:16:59.953,2018-08-07 02:07:26.297,36
1833890,Bug,,"decreased,dramatically,performance",1.14,3,deguzmm,2018-03-12 09:35:50.820,2018-03-12 10:05:46.103,2018-03-13 01:48:53.060,1
1834776,Story,64.0,"apo,calculated,control,enabling,have,internal,internalcontrol,offer,pricing,product,run,twice",2.1,033,bautise,2018-03-13 00:43:57.437,2018-11-26 06:54:16.963,2018-12-28 07:38:02.847,32
1835354,Story,,"accounts,crashes,customer,stop,test",1.15,1,delossj,2018-03-13 08:11:01.693,2018-03-16 02:23:07.750,2018-04-03 01:56:04.817,17
1836602,Bug,,"accepts,another,currency,default,entry,grid,price,selection,set,still,value",1.15,2,tungald,2018-03-14 08:29:18.180,2018-03-15 09:00:11.380,2018-04-24 01:58:48.020,39
1837466,Bug,,"appears,clears,cli,different,epic,error,message,non,protected,rule,sets,sys,user",2.0,024,tungald,2018-03-15 01:56:28.553,2018-06-07 10:33:37.793,2018-06-26 04:30:15.283,18
1837884,Bug,,"export,exporting,geography,gui",1.15,1,panuelk,2018-03-15 07:13:39.757,2018-03-15 23:43:37.163,2018-04-03 01:41:11.230,18
1839008,Story,13.0,"ability,add,empty,management,part1,product,productvariationcode,string,support,value",1.15,2,deguzmm,2018-03-15 19:10:50.357,2018-04-06 01:28:33.283,2018-04-24 01:32:29.157,18
1840448,Bug,,"displayed,duplicate,edited,management,names,rule,rules,select,window",1.15,1,limmari,2018-03-19 10:37:39.263,2018-03-23 04:17:45.947,2018-04-03 01:41:11.230,10
1840451,Bug,,"adding,after,exposed,hidden,management,rule,rules,select,window",1.15,1,limmari,2018-03-19 10:52:12.157,2018-03-23 04:17:48.073,2018-04-03 01:41:11.230,10
1841478,Bug,,"best,blank,contains,details,left,product,provider,screen,source,treatment,var",1.15,2,deguzmm,2018-03-21 06:30:23.383,2018-04-06 02:32:12.617,2018-04-24 01:59:23.480,17
1841664,Bug,,"best,correctly,filter,product,screen,treatment",1.15,2,panuelk,2018-03-21 10:27:23.320,2018-04-03 23:14:35.523,2018-04-24 01:59:40.470,20
1844943,Story,5.0,"cli,externalbooked,import,tsv",1.15,2,delossj,2018-03-27 07:49:41.890,2018-04-03 08:21:11.160,2018-04-24 01:39:17.320,20
1845566,Story,20.0,"level,list,parameters,passing,product,root",1.15,3,deguzmm,2018-03-28 03:14:37.497,2018-04-27 07:12:00.893,2018-05-15 07:40:43.163,18
1845723,Bug,,"cli,error,halt,import,there",1.15,1,delossj,2018-03-28 06:40:40.980,2018-03-28 12:54:57.547,2018-04-03 01:41:11.230,5
1845734,Story,8.0,"ability,add,empty,part2,pricing,product,productvariationcode,string,support,value",1.15,2,deguzmm,2018-03-28 07:06:36.300,2018-04-18 06:42:25.037,2018-04-24 01:32:46.297,5
1845748,Bug,,"after,import,logging,refactor,verbose",1.15,2,delossj,2018-03-28 07:22:13.790,2018-04-03 08:22:20.910,2018-04-24 01:59:29.980,20
1848572,Bug,,"acceptzero,entering,error,invalid,object,reference,setting,thrown,value",1.15,2,panuelk,2018-04-02 10:31:29.770,2018-04-05 07:53:57.097,2018-04-24 01:59:09.210,18
1848607,Bug,,"dip,errors,import,regexattribute,remove,requiredattribute",1.15,2,delossj,2018-04-02 10:58:16.367,2018-04-04 07:13:54.573,2018-04-24 01:59:13.240,19
1848610,Bug,,"between,errors,import,put,space",1.15,2,tungald,2018-04-02 11:03:52.147,2018-04-03 08:36:48.767,2018-04-24 01:59:37.733,20
1848613,Bug,,"error,fix,format,import,message,offer",1.15,2,tungald,2018-04-02 11:10:28.043,2018-04-03 08:49:46.420,2018-04-24 01:59:26.933,20
1848615,Bug,,"configure,import,permission,user",1.15,2,delossj,2018-04-02 11:11:07.577,2018-04-03 08:22:26.350,2018-04-24 01:59:33.903,20
1851012,Story,40.0,"json,part,pricing,response,send",2.1,030,deguzmm,2018-04-05 02:41:03.213,2018-10-12 02:12:41.677,2018-10-30 01:02:07.550,17
1851013,Story,40.0,"criteria,data,include,input,parameter,part,search,sensitivity,type",2.1,031,deguzmm,2018-04-05 02:42:01.740,2018-10-17 10:01:29.817,2018-11-13 08:32:05.337,26
1851219,Bug,,"assemblies,clients,have,server,side",2.1,032,tungald,2018-04-05 06:49:37.880,2018-11-22 05:41:26.873,2018-11-23 05:50:32.940,1
1852338,Bug,,"dip,error,import,informative,invalid,make,message,sourcecode",2.0,024,tungald,2018-04-06 06:40:11.447,2018-06-05 09:39:43.360,2018-06-26 04:30:40.173,20
1852353,Bug,,"datatype,dip,error,import,informative,invalid,make,message",2.0,024,tungald,2018-04-06 07:08:26.857,2018-06-05 09:49:04.770,2018-06-26 04:30:32.877,20
1852358,Bug,,"between,displaying,errors,import,inconsistency,warnings",2.0,028,panuelk,2018-04-06 07:18:20.353,2018-08-29 08:02:52.493,2018-09-18 02:08:49.823,19
1852441,Bug,,"column,different,error,file,import,importing,missing,tsv",2.0,024,panuelk,2018-04-06 09:38:27.440,2018-06-07 00:02:59.427,2018-06-26 04:30:23.830,19
1852551,Story,,"apo,exponentially,import,number,rules,ruleset,slows",1.15,2,deguzmm,2018-04-06 13:46:48.560,2018-04-11 06:35:08.823,2018-04-24 01:33:01.480,12
1853697,Bug,,"best,ordinal,price,selected,show,treatment,window",1.15,3,tungald,2018-04-10 07:49:08.140,2018-04-26 11:02:34.033,2018-05-15 08:07:27.787,18
1853788,Bug,,"already,change,combinations,currency,default,exists,generate,grid,unable,via",2.1,034,panuelk,2018-04-10 08:57:31.377,2019-01-03 00:21:18.847,2019-01-03 04:22:13.180,1
1854763,Story,20.0,"ability,add,cli,group,input,mgt,parameter,parameters,providers",1.15,3,deguzmm,2018-04-11 06:40:46.233,2018-04-27 01:23:36.680,2018-05-17 07:09:36.680,20
1856043,Bug,,"columns,error,externalbooked,import,input,invalid,required,show,tsv",1.15,2,delossj,2018-04-12 07:29:46.620,2018-04-18 01:17:26.363,2018-04-24 01:58:36.973,6
1857182,Bug,,"apo,format,getting,invalid,rule,type",1.15,2,delossj,2018-04-13 02:36:30.447,2018-04-17 02:53:18.720,2018-04-24 01:58:33.770,6
1857202,Bug,,"clear,data,null,ruleset,showing,then,view",1.15,2,delossj,2018-04-13 02:58:09.590,2018-04-17 02:53:19.720,2018-04-24 01:58:21.970,6
1857508,Bug,,"clear,cli,exception,existing,non,occurred,server",2.0,027,panuelk,2018-04-13 08:45:43.010,2018-08-09 09:36:16.190,2018-08-28 13:14:04.020,19
1859000,Bug,,"compared,importing,rule,rules,sets,significantly,slower",1.15,2,delossj,2018-04-16 03:30:24.803,2018-04-17 02:52:49.920,2018-04-24 01:58:03.923,6
1859807,Story,13.0,"cli,data,derived,gdpr,input,masking,parameter",2.0,023,deguzmm,2018-04-17 06:42:09.860,2018-05-25 09:01:26.820,2018-06-06 02:19:23.223,11
1859819,Story,8.0,"data,flag,gdpr,gui,input,masking,parameter",2.0,023,delossj,2018-04-17 07:04:11.703,2018-05-27 23:43:12.207,2018-06-06 02:19:28.240,9
1859821,Story,13.0,"best,criteria,data,gdpr,masked,masking,parameters,rule,selection,treatment",2.0,023,deguzmm,2018-04-17 07:06:56.330,2018-05-28 09:46:32.493,2018-06-06 02:19:24.490,8
1860006,Bug,,"assembly,culture,data,encountered,error,find,navitaire,ncl,neutral,null,publickeytoken,unable,version",2.0,024,delossj,2018-04-17 11:23:30.930,2018-06-06 08:37:53.610,2018-06-26 04:30:34.627,19
1860030,Bug,,"apo,fails,pricing,provider,smoke,test",1.15,2,deguzmm,2018-04-17 13:31:32.840,2018-04-18 09:24:28.930,2018-04-24 01:58:02.720,5
1860430,Bug,,"clearing,management,rules,rulesets,slowness",2.0,028,panuelk,2018-04-18 06:25:26.263,2018-08-31 01:53:10.360,2018-09-18 02:07:54.450,18
1861713,Story,,"apo,exponentially,import,number,rules,ruleset,slows",1.15,3,deguzmm,2018-04-20 02:05:21.070,2018-04-24 10:52:07.570,2018-05-15 07:41:08.007,20
1861763,Bug,,"ctrl,externalbooked,missing",2.1,034,panuelk,2018-04-20 03:08:07.543,2019-01-16 01:53:17.910,2019-01-17 06:20:35.907,1
1861766,Bug,,"batch,externalbooked,fails,message,subsequent",2.0,023,delossj,2018-04-20 03:09:25.617,2018-05-17 23:51:18.977,2018-06-06 02:22:55.160,19
1861791,Bug,,"error,excel,externalbooked,file,oops,opened,something,went,wrong",2.0,028,bautise,2018-04-20 04:06:35.500,2018-08-09 08:57:10.660,2018-09-18 02:08:12.183,39
1862699,Bug,,"behind,error,hides,product,screen,types",2.2,035,delossj,2018-04-23 06:42:57.397,2019-01-23 02:31:17.133,2019-01-23 06:08:45.810,1
1862702,Bug,,"auto,creation,database,def,exist,fails,offer,product,products,specified,type",1.15,3,panuelk,2018-04-23 06:49:51.333,2018-04-23 08:42:30.030,2018-05-15 08:07:29.810,21
1863508,Story,13.0,"design,level,list,parameters,passing,product,root",1.15,3,delossj,2018-04-24 02:19:31.457,2018-04-24 04:22:21.410,2018-05-15 07:40:56.480,21
1863513,Story,,"level,list,parameters,passing,product,treatment,view",1.15,3,deguzmm,2018-04-24 02:25:04.530,2018-05-10 00:19:37.040,2018-05-15 07:40:46.010,5
1863572,Story,13.0,"ability,add,group,gui,input,mgt,parameter,parameters,providers",2.0,023,deguzmm,2018-04-24 03:15:56.540,2018-05-18 00:09:21.493,2018-06-05 00:53:48.623,18
1866620,Bug,,"always,except,exist,ignored,offer,product,productname,products,yet",2.0,024,panuelk,2018-04-24 11:10:19.843,2018-06-05 09:09:06.417,2018-06-26 04:30:38.220,20
1874964,Bug,,"data,encountered,error,import,importing,spirit,while",1.15,3,delossj,2018-05-02 03:04:00.790,2018-05-11 05:55:56.173,2018-05-18 02:06:37.080,6
1875391,Bug,,"after,changed,input,modifying,parameter,persisted,value",1.15,3,tungald,2018-05-02 07:35:19.103,2018-05-03 08:23:50.310,2018-05-15 08:07:24.843,11
1876249,Story,,"apo,dev,get,int,nav1,need,working",1.15,3,deguzmm,2018-05-03 00:05:14.310,2018-05-07 05:12:06.600,2018-05-16 07:21:45.623,9
1877713,Bug,,"already,error,existing,importing,products,remove",2.0,024,tungald,2018-05-04 00:59:35.303,2018-06-05 09:02:59.257,2018-06-26 04:30:36.330,20
1880665,Story,8.0,"apo,app,protobuf,running,same,server,test,without",2.0,024,deguzmm,2018-05-09 02:03:55.857,2018-06-14 06:00:46.897,2018-07-17 07:39:34.650,33
1886594,Bug,,"dip,fix,message,warning",2.0,027,bautise,2018-05-10 03:33:59.793,2018-08-09 03:27:15.973,2018-08-28 13:14:33.617,19
1886602,Bug,,"column,get,invalid,name,parametersequence,treatments",1.15,3,deguzmm,2018-05-10 03:53:06.683,2018-05-11 06:21:40.267,2018-05-18 02:06:39.233,6
1887030,Bug,,,1.15,3,tungald,2018-05-10 10:10:56.720,2018-05-10 10:59:46.373,2018-05-15 08:07:22.487,4
1887196,Bug,,"api,error,input,parameter,permission",1.15,3,panuelk,2018-05-10 12:17:04.270,2018-05-11 00:57:29.010,2018-05-18 02:06:34.843,7
1888929,Bug,,"action,file,help,pricingconfiguration,updated",1.15,3,deguzmm,2018-05-11 08:28:00.143,2018-05-11 08:45:09.957,2018-05-15 08:07:17.937,3
1890111,Bug,,"associate,element,input,inputparameters,json,missing,parameter,providers,same,sourcecode,under",2.0,025,panuelk,2018-05-15 01:39:02.730,2018-06-27 01:23:59.233,2018-07-17 07:39:37.667,20
1890137,Story,8.0,"grandfathering,pricing,products,request,servicebundlecode,value,where",2.0,023,deguzmm,2018-05-15 02:07:27.220,2018-05-18 00:29:58.773,2018-06-06 02:19:44.553,19
1891976,Bug,,"configuration,misspelled,response",2.0,023,delossj,2018-05-16 00:43:40.320,2018-05-17 23:54:38.640,2018-06-06 02:22:53.737,19
1892032,Story,1.0,"directory,nca,service,upgrade",2.0,024,deguzmm,2018-05-16 02:33:04.423,2018-06-04 01:04:34.587,2018-06-26 04:30:19.890,22
1892033,Bug,8.0,,2.0,026,delossj,2018-05-16 02:38:20.753,2018-06-07 06:51:25.730,2018-08-07 02:21:56.473,60
1893641,Bug,,"arrange,attributes,code,input,list,parameter,product,sequence,then",2.0,023,tungald,2018-05-17 08:47:30.870,2018-05-17 13:05:35.430,2018-06-06 02:22:52.550,19
1894158,Bug,,"1888938,performance,slow",2.0,023,delossj,2018-05-18 03:15:55.260,2018-05-31 03:55:46.940,2018-06-06 02:22:56.957,5
1898584,Bug,,"empty,grandfathering,pricing,request,servicebundlecode,still,supplied,value",2.0,023,delossj,2018-05-25 02:08:34.030,2018-05-27 23:37:58.247,2018-06-06 02:22:51.003,9
1899927,Story,8.0,"call,impact,many,one,products,quantify,request,requests,sending,versus",2.0,024,delossj,2018-05-28 07:45:08.727,2018-06-08 01:22:17.527,2018-06-26 04:30:03.343,18
1901743,Bug,,"false,included,input,logged,parameters,pricing,request,required,set,treatmentinputparameter",2.0,024,delossj,2018-05-30 00:16:04.423,2018-06-07 06:49:59.680,2018-06-26 04:30:17.050,18
1903084,Story,4.0,"database,offercode,part,save",2.0,025,deguzmm,2018-05-31 02:36:54.520,2018-06-08 06:49:31.537,2018-07-17 07:39:31.570,39
1905687,Story,8.0,"automated,between,calls,configuration,endpoints,hits,our,pricing,swap,testing",2.0,024,panuelk,2018-06-04 00:23:11.003,2018-06-08 01:16:09.243,2018-06-26 04:30:04.877,18
1906472,Story,3.0,"consider,consolidation,potential,processing",2.0,025,delossj,2018-06-05 00:39:11.793,2018-06-08 01:32:21.043,2018-07-17 07:39:15.523,39
1906852,Bug,,"call,contains,details,epic,incomplete,recommendedprice,recommendedprices,request",2.0,024,tungald,2018-06-05 08:16:50.157,2018-06-06 06:58:37.357,2018-06-07 09:47:07.310,1
1907667,Bug,,"characters,name,rule,rules,template,than,update",2.0,025,panuelk,2018-06-06 07:49:44.120,2018-06-26 05:58:07.250,2018-07-17 07:39:39.447,21
1909551,Bug,,"displayed,getpriceoptimizations,inputparameters",2.0,026,panuelk,2018-06-08 06:58:47.193,2018-06-26 05:58:09.547,2018-08-07 02:22:40.880,41
1912452,Bug,,"added,already,error,import,offer,product,show",2.0,028,bautise,2018-06-13 02:52:01.990,2018-08-28 10:23:43.290,2018-09-18 02:08:20.307,20
1914339,Bug,,"analyticsdwrefresh,failed,issue,job,related,tls",2.0,025,delacle,2018-06-14 09:13:22.037,2018-07-02 10:37:05.520,2018-07-17 07:39:29.150,14
1918356,Bug,,"derived,input,logged,parameters,persisted,set,treatmentinputparameter,true",2.0,026,panuelk,2018-06-21 03:35:40.453,2018-07-30 05:42:34.163,2018-08-07 02:22:28.193,7
1921099,Story,8.0,"protobuf,support,target,version",2.0,025,deguzmm,2018-06-26 05:05:27.323,2018-06-29 02:53:25.900,2018-07-17 07:39:08.400,18
1921178,Story,5.0,"determine,items,performance,profiler,user,work",2.0,025,delossj,2018-06-26 05:58:35.390,2018-07-05 22:33:50.390,2018-07-17 02:24:59.560,11
1921421,Bug,,"between,contracts,different,enhance,pricingconfiguration,support,switching",2.0,028,tungald,2018-06-26 08:59:06.797,2018-08-28 07:45:04.310,2018-09-18 02:07:03.680,20
1922457,Bug,,"cli,pricing,verbose,work",2.0,025,panuelk,2018-06-27 08:08:40.550,2018-06-28 06:27:41.890,2018-07-17 07:39:26.430,19
1923294,Story,,"between,contracts,different,enhance,support,switching",2.0,027,panuelk,2018-06-28 01:57:46.803,2018-07-19 08:11:00.090,2018-08-28 03:35:29.140,39
1926672,Story,,"offer,rule,set,template,update",2.0,026,tungald,2018-07-02 08:37:00.783,2018-07-19 09:34:11.287,2018-08-07 02:07:42.947,18
1928810,Bug,,"exposed,fields,response,some,test,tool",2.0,025,deguzmm,2018-07-04 09:52:17.087,2018-07-13 03:24:27.997,2018-07-17 07:39:23.320,4
1933534,Bug,,"automated,configuration,file,folder,message,missing,mode,passed,scenarios,seen,shows,test,verbose,warning",2.0,026,tungald,2018-07-11 08:09:44.080,2018-07-17 10:10:12.517,2018-08-07 02:22:47.933,20
1937684,Bug,,"change,found,message,pricingfromtreatment,records,treatment",2.0,025,tungald,2018-07-16 09:05:14.613,2018-07-17 10:08:40.733,2018-07-19 01:51:14.477,1
1937695,Bug,,"expose,field,pricing,productkey,response,verbose",2.0,026,velezvi,2018-07-16 09:17:48.490,2018-07-19 08:42:32.503,2018-08-07 02:22:51.527,18
1938473,Bug,,"management,reimport,rulesets,slowness",2.0,026,tungald,2018-07-17 07:12:05.070,2018-07-17 10:18:00.900,2018-08-07 02:22:44.643,20
1938474,Bug,,"geography,management,reimport,rulesets,slowness",2.0,026,panuelk,2018-07-17 07:12:53.900,2018-07-18 06:20:59.920,2018-08-07 02:22:39.143,19
1939642,Bug,,"change,datetime,error,invalid,message,session,start,test,tool",2.0,027,bautise,2018-07-19 05:55:21.613,2018-08-08 08:03:47.700,2018-08-28 13:13:46.377,20
1939662,Bug,,"editable,product,type",2.0,027,panuelk,2018-07-19 06:20:14.797,2018-08-07 08:00:36.783,2018-08-28 13:13:41.797,21
1940064,Bug,,"compatibility,contract,maintain,old,versions",2.0,026,velezvi,2018-07-20 01:38:05.357,2018-07-20 09:25:49.363,2018-08-07 02:22:32.677,17
1940255,Bug,,"action,error,friendly,message,unsupported,user",2.0,026,delossj,2018-07-20 06:33:37.367,2018-07-26 03:55:19.247,2018-08-07 02:22:22.260,11
1941321,Bug,,"expected,number,pricingfromtreatment,records,return",2.0,026,velezvi,2018-07-23 09:41:45.160,2018-07-30 02:47:54.067,2018-08-07 02:21:52.407,7
1942906,Bug,13.0,"after,apo,deploying,environment,error,experimentgroupcode,gettripavailability2,ijourneyavailabilityservice,missing,occurs,skyspeed",2.0,027,deguzmm,2018-07-25 09:56:41.360,2018-07-31 03:46:12.613,2018-08-16 10:49:12.460,16
1946350,Bug,,"cli,controlled,input,json,modify,nonsys,parameter,sys",2.0,026,tungald,2018-07-30 02:01:12.747,2018-08-01 03:42:05.307,2018-08-07 02:22:09.863,5
1946352,Bug,,"controlled,modify,nonsys,product,producttype,sys,type,user",2.0,026,bautise,2018-07-30 02:07:39.910,2018-08-03 05:41:21.620,2018-08-07 02:21:17.117,3
1946373,Bug,,"config,configuration,default,json,selection",2.2,035,panuelk,2018-07-30 02:25:07.213,2019-01-23 02:49:58.850,2019-01-24 01:02:22.673,1
1946523,Bug,,"log,parameter,travelbooked,treatmentinputparameter",2.0,026,limmari,2018-07-30 06:47:06.110,2018-07-31 03:42:42.967,2018-08-07 02:22:13.553,6
1946545,Bug,,"controlled,import,input,items,message,modify,nonsys,parameter,show,system,user,warning",2.2,035,delossj,2018-07-30 07:16:20.327,2019-01-22 23:48:11.637,2019-01-24 04:29:47.130,1
1947966,Bug,,"cannot,controlled,delete,input,parameter,sys,system,user",2.0,027,tungald,2018-07-31 08:24:22.750,2018-08-08 03:04:49.753,2018-08-28 13:14:30.897,20
1947967,Bug,,"cannot,controlled,delete,provider,sys,system,user",2.0,027,tungald,2018-07-31 08:24:44.703,2018-08-08 05:59:25.103,2018-08-28 13:14:21.410,20
1950915,Bug,,"cli,controlled,derived,dip,input,json,modify,nonsys,parameter,sys",2.0,026,panuelk,2018-08-02 11:27:54.630,2018-08-03 07:59:37.883,2018-08-07 02:21:40.063,3
1950917,Bug,,"controlled,dip,import,items,message,modify,nonsys,show,system,user,warning",2.0,026,panuelk,2018-08-02 11:29:05.180,2018-08-03 07:58:49.087,2018-08-07 02:21:32.743,3
1951547,Bug,,"change,changed,dip,error,format,friendly,invalid,message,value",2.2,035,panuelk,2018-08-03 06:13:54.493,2019-01-23 05:54:28.257,2019-01-24 08:21:57.683,1
1951579,Bug,,"changed,code,controlled,create,nonsys,provider,source,system,true,user",2.0,026,panuelk,2018-08-03 07:05:15.693,2018-08-03 09:18:15.580,2018-08-07 02:21:49.010,3
1951710,Bug,,"change,false,input,nonsys,parameter,systemcontrolled,true,user",2.0,027,panuelk,2018-08-03 10:56:50.657,2018-08-09 07:49:01.557,2018-08-28 13:13:37.580,19
1952287,Bug,,"enhance,performance,pricingfromtreatment,script,updated",2.0,027,limmari,2018-08-06 03:28:51.990,2018-08-08 09:01:40.153,2018-08-28 13:13:19.200,20
1952474,Bug,,"change,false,nonsys,product,systemcontrolled,true,type,user",2.0,027,panuelk,2018-08-06 08:22:48.267,2018-08-07 09:32:59.407,2018-08-28 13:13:34.373,21
1952475,Bug,,"change,dip,false,nonsys,systemcontrolled,true,user",2.0,027,panuelk,2018-08-06 08:25:38.220,2018-08-07 09:33:00.000,2018-08-28 13:13:52.173,21
1952540,Bug,,"controlled,import,nonsys,product,system,true,type,user",2.0,027,panuelk,2018-08-06 11:33:32.460,2018-08-09 08:08:11.037,2018-08-28 13:13:58.753,19
1955338,Bug,,"grandfathering,pricingdate,request,use",2.0,027,tungald,2018-08-09 05:32:42.220,2018-08-09 11:18:12.610,2018-08-28 13:13:30.140,19
1957608,Bug,,"criteria,empty,filter,inputparameter,null,pricingfromtreatment,string,values",2.0,027,deguzmm,2018-08-13 03:08:57.953,2018-08-17 03:31:06.170,2018-08-28 13:13:25.343,11
1959261,Story,,"1954423,1996033,agency,apo,corp,don,inc0081580,issue,pricing,show,sometimes,task,tfs,websites",,,limmari,2018-08-13 22:54:19.093,2018-09-17 15:55:12.330,2018-12-20 21:40:53.037,94
1964412,Bug,,"multiple,order,pricing,requests,response,same",2.0,027,panuelk,2018-08-18 12:07:54.153,2018-08-20 07:22:48.503,2018-08-28 13:13:18.890,8
1965697,Story,,"apo,discrepancies,looks,percent,prod",,,limmari,2018-08-22 03:22:39.560,2018-08-28 19:35:39.737,2018-09-12 19:33:54.113,14
1965758,Bug,,"airasia,could,directly,preface,qualificationmatch,rule,set,support,true,under",2.2,036,panuelk,2018-08-22 05:59:42.393,2019-02-14 06:37:00.953,2019-02-15 04:32:47.373,1
1965825,Bug,,"authenticationcontext,book,error,missing,requests",2.0,028,panuelk,2018-08-22 07:04:54.747,2018-08-29 00:55:08.093,2018-09-18 02:08:39.700,20
1965969,Bug,,"apo,fare,incomplete,look,number,products,requests,table,treatment",2.0,028,limmari,2018-08-22 11:22:44.357,2018-08-31 03:24:33.120,2018-09-18 02:08:31.167,17
1967484,Bug,,"cleaned,existing,log,logs,test",2.1,030,tungald,2018-08-24 06:21:34.177,2018-10-11 07:04:40.757,2018-10-31 00:45:29.380,19
1967760,Bug,,"1794788,apo,shown,tip,tpip,treatment,view",2.0,028,bautise,2018-08-24 10:56:16.457,2018-08-29 01:29:14.920,2018-09-18 02:08:02.917,20
1969295,Story,40.0,"caching,hotfix,problems",2.0,028,delossj,2018-08-28 03:40:22.880,2018-08-29 06:49:19.533,2018-09-18 02:25:26.067,19
1969398,Bug,5.0,"multiple,price,pricing,requestordinal,response,show",2.0,029,panuelk,2018-08-28 06:04:41.920,2018-08-31 02:10:40.567,2018-10-09 02:55:54.903,39
1969399,Bug,1.0,"multiple,pricing,recommendprices,test,tool,use",2.0,029,limmari,2018-08-28 06:04:45.433,2018-09-07 08:50:13.743,2018-10-09 02:55:52.573,31
1969516,Bug,,"between,contracts,different,enhance,pricing,support,switching",2.0,028,limmari,2018-08-28 07:21:05.520,2018-09-06 07:53:03.710,2018-09-18 02:06:55.040,11
1980656,Bug,,"cli,existing,import,jsonconfig,offer,rulesets,showing,system,warning",2.0,028,panuelk,2018-09-05 05:50:32.027,2018-09-06 01:16:23.470,2018-09-18 02:07:45.277,12
1983653,Bug,,"diagnostic,even,imported,logs,offers,products,qualifying,settings,treatment,without",2.0,028,tungald,2018-09-05 10:21:12.807,2018-09-06 09:38:53.293,2018-09-18 02:06:40.073,11
1983654,Bug,,"8601,date,diagnostic,entered,format,incorrect,iso,settings,time,treatment,validation",2.0,028,bautise,2018-09-05 10:22:44.560,2018-09-07 02:03:09.573,2018-09-18 02:07:37.590,11
1985206,Bug,,"dtrtprd,existing,importing,non,product,validation,value",2.0,028,tungald,2018-09-06 07:40:30.177,2018-09-07 08:25:25.250,2018-09-18 02:07:28.917,10
1991549,Bug,,"error,logging,multiple,nullreferenceexception,products,treatments",2.0,028,tungald,2018-09-11 09:51:18.397,2018-09-12 06:28:18.513,2018-09-18 02:06:44.743,5
1992799,Bug,,"api,encountered,error,http,pricing,response",2.0,028,panuelk,2018-09-12 04:00:30.160,2018-09-12 06:27:43.593,2018-09-18 02:07:11.073,5
1996327,Story,2.0,"include,parameters,template,update",2.0,029,deguzmm,2018-09-14 05:44:54.147,2018-10-03 06:28:58.357,2018-10-09 02:55:04.120,5
